event_1,event_2,event_3,event_4,event_5,time
-1.2433497070520086e-07,-3.730049124690219e-07,-1.8650245729476832e-06,-3.4813792242764354e-06,-1.1190147405878376e-06,2.2414943295530357e-07
-1.332133742321617e-07,-3.9964012310217946e-07,-1.998200627681733e-06,-3.729974529618033e-06,-1.1989203729577894e-06,2.401601067378252e-07
-1.4209142239377876e-07,-4.2627426764290794e-07,-2.1313713520616923e-06,-3.978559885183841e-06,-1.2788228070828697e-06,2.561707805203469e-07
-1.5096911520427597e-07,-4.529073461338781e-07,-2.2645367463009014e-06,-4.227135291372069e-06,-1.3587220430910878e-06,2.721814543028686e-07
-1.5984645267787638e-07,-4.795393586177592e-07,-2.3976968106126945e-06,-4.475700748580913e-06,-1.4386180811104477e-06,2.8819212808539027e-07
-1.6872343482880274e-07,-5.061703051372183e-07,-2.530851545210396e-06,-4.7242562572085495e-06,-1.5185109212689466e-06,3.0420280186791197e-07
-1.7760006167127704e-07,-5.328001857349214e-07,-2.6640009503073193e-06,-4.972801817653143e-06,-1.598400563694579e-06,3.202134756504336e-07
-1.8647633321952082e-07,-5.594290004535327e-07,-2.797145026116773e-06,-5.221337430312841e-06,-1.6782870085153319e-06,3.362241494329553e-07
-1.9535224948775483e-07,-5.860567493357141e-07,-2.9302837728520564e-06,-5.469863095585776e-06,-1.7581702558591893e-06,3.52234823215477e-07
-2.0422781049019966e-07,-6.126834324241266e-07,-3.0634171907264596e-06,-5.718378813870061e-06,-1.8380503058541288e-06,3.682454969979987e-07
-2.1310301624107495e-07,-6.393090497614286e-07,-3.1965452799532626e-06,-5.966884585563794e-06,-1.9179271586281227e-06,3.842561707805204e-07
-2.2197786675459992e-07,-6.659336013902782e-07,-3.3296680407457394e-06,-6.215380411065062e-06,-1.99780081430914e-06,4.002668445630421e-07
-2.308523620449933e-07,-6.925570873533299e-07,-3.462785473317155e-06,-6.463866290771931e-06,-2.077671273025141e-06,4.1627751834556373e-07
-2.39726502126473e-07,-7.191795076932382e-07,-3.5958975778807637e-06,-6.712342225082452e-06,-2.1575385349040865e-06,4.3228819212808543e-07
-2.4860028701325667e-07,-7.458008624526545e-07,-3.7290043546498146e-06,-6.9608082143946605e-06,-2.237402600073926e-06,4.4829886591060713e-07
-2.5747371671956113e-07,-7.7242115167423e-07,-3.862105803837546e-06,-7.209264259106577e-06,-2.3172634686626083e-06,4.643095396931288e-07
-2.6634679125960285e-07,-7.990403754006127e-07,-3.995201925657189e-06,-7.457710359616205e-06,-2.397121140798076e-06,4.803202134756504e-07
-2.7521951064759747e-07,-8.256585336744499e-07,-4.128292720321963e-06,-7.706146516321533e-06,-2.4769756166082635e-06,4.963308872581722e-07
-2.8409187489776045e-07,-8.522756265383866e-07,-4.261378188045083e-06,-7.954572729620533e-06,-2.5568268962211044e-06,5.123415610406938e-07
-2.9296388402430625e-07,-8.788916540350661e-07,-4.3944583290397554e-06,-8.202988999911156e-06,-2.6366749797645257e-06,5.283522348232155e-07
-3.0183553804144905e-07,-9.055066162071311e-07,-4.527533143519173e-06,-8.451395327591349e-06,-2.716519867366448e-06,5.443629086057372e-07
-3.107068369634023e-07,-9.321205130972211e-07,-4.660602631696526e-06,-8.699791713059033e-06,-2.7963615591547885e-06,5.603735823882589e-07
-3.1957778080437907e-07,-9.587333447479746e-07,-4.793666793784991e-06,-8.948178156712118e-06,-2.8762000552574578e-06,5.763842561707805e-07
-3.284483695785916e-07,-9.853451112020283e-07,-4.926725629997742e-06,-9.196554658948492e-06,-2.956035355802364e-06,5.923949299533023e-07
-3.3731860330025176e-07,-1.0119558125020174e-06,-5.059779140547938e-06,-9.444921220166034e-06,-3.035867460917406e-06,6.084056037358239e-07
-3.461884819835709e-07,-1.038565448690575e-06,-5.192827325648734e-06,-9.693277840762608e-06,-3.1156963707304806e-06,6.244162775183456e-07
-3.5505800564275954e-07,-1.065174019810333e-06,-5.3258701855132756e-06,-9.94162452113605e-06,-3.1955220853694797e-06,6.404269513008672e-07
-3.6392717429202787e-07,-1.0917815259039206e-06,-5.4589077203547e-06,-1.01899612616842e-05,-3.275344604962288e-06,6.56437625083389e-07
-3.727959879455853e-07,-1.118387967013967e-06,-5.591939930386132e-06,-1.043828806280486e-05,-3.3551639296367862e-06,6.724482988659106e-07
-3.81664446617641e-07,-1.1449933431830975e-06,-5.7249668158206934e-06,-1.0686604924895832e-05,-3.43498005952085e-06,6.884589726484323e-07
-3.905325503224032e-07,-1.1715976544539376e-06,-5.857988376871493e-06,-1.0934911848354896e-05,-3.5147929947423507e-06,7.04469646430954e-07
-3.994002990740798e-07,-1.1982009008691101e-06,-5.991004613751636e-06,-1.1183208833579814e-05,-3.594602735429152e-06,7.204803202134757e-07
-4.0826769288687826e-07,-1.2248030824712367e-06,-6.1240155266742144e-06,-1.143149588096834e-05,-3.6744092817091157e-06,7.364909939959974e-07
-4.171347317750049e-07,-1.2514041993029368e-06,-6.257021115852315e-06,-1.1679772990918207e-05,-3.754212633710096e-06,7.525016677785191e-07
-4.260014157526661e-07,-1.2780042514068284e-06,-6.3900213814990135e-06,-1.1928040163827129e-05,-3.834012791559942e-06,7.685123415610408e-07
-4.348677448340673e-07,-1.304603238825528e-06,-6.523016323827378e-06,-1.2176297400092803e-05,-3.9138097553865e-06,7.845230153435624e-07
-4.4373371903341355e-07,-1.3312011616016498e-06,-6.6560059430504674e-06,-1.2424544700112924e-05,-3.993603525317609e-06,8.005336891260842e-07
-4.525993383649092e-07,-1.3577980197778063e-06,-6.788990239381335e-06,-1.267278206428516e-05,-4.073394101481102e-06,8.165443629086058e-07
-4.614646028427582e-07,-1.3843938133966096e-06,-6.92196921303302e-06,-1.292100949300716e-05,-4.153181484004813e-06,8.325550366911275e-07
-4.703295124811639e-07,-1.4109885425006675e-06,-7.05494286421856e-06,-1.316922698667656e-05,-4.232965673016562e-06,8.485657104736492e-07
-4.791940672943287e-07,-1.4375822071325894e-06,-7.1879111931509824e-06,-1.3417434545690984e-05,-4.312746668644171e-06,8.645763842561709e-07
-4.880582672964551e-07,-1.4641748073349804e-06,-7.320874200043298e-06,-1.366563217044804e-05,-4.392524471015454e-06,8.805870580386925e-07
-4.969221125017444e-07,-1.4907663431504457e-06,-7.453831885108521e-06,-1.391381986134532e-05,-4.472299080258218e-06,8.965977318212143e-07
-5.057856029243978e-07,-1.5173568146215864e-06,-7.586784248559648e-06,-1.416199761878039e-05,-4.5520704965002675e-06,9.126084056037359e-07
-5.146487385786157e-07,-1.5439462217910043e-06,-7.719731290609672e-06,-1.4410165443150813e-05,-4.631838719869402e-06,9.286190793862576e-07
-5.235115194785979e-07,-1.5705345647012993e-06,-7.852673011471579e-06,-1.4658323334854133e-05,-4.711603750493414e-06,9.446297531687792e-07
-5.323739456385438e-07,-1.597121843395067e-06,-7.985609411358335e-06,-1.4906471294287868e-05,-4.791365588500093e-06,9.606404269513009e-07
-5.412360170726521e-07,-1.623708057914905e-06,-8.118540490482915e-06,-1.5154609321849542e-05,-4.871124234017224e-06,9.766511007338227e-07
-5.500977337951208e-07,-1.6502932083034062e-06,-8.25146624905827e-06,-1.5402737417936633e-05,-4.950879687172581e-06,9.926617745163444e-07
-5.589590958201477e-07,-1.6768772946031637e-06,-8.384386687297354e-06,-1.5650855582946634e-05,-5.030631948093944e-06,1.008672448298866e-06
-5.678201031619298e-07,-1.7034603168567678e-06,-8.517301805413102e-06,-1.5898963817277002e-05,-5.110381016909075e-06,1.0246831220813877e-06
-5.766807558346636e-07,-1.7300422751068076e-06,-8.65021160361845e-06,-1.614706212132518e-05,-5.1901268937457385e-06,1.0406937958639093e-06
-5.85541053852545e-07,-1.75662316939587e-06,-8.783116082126323e-06,-1.6395150495488604e-05,-5.269869578731693e-06,1.056704469646431e-06
-5.944009972297692e-07,-1.783202999766541e-06,-8.916015241149631e-06,-1.6643228940164687e-05,-5.349609071994692e-06,1.0727151434289526e-06
-6.032605859805308e-07,-1.8097817662614047e-06,-9.048909080901281e-06,-1.6891297455750828e-05,-5.429345373662481e-06,1.0887258172114745e-06
-6.121198201190246e-07,-1.8363594689230421e-06,-9.181797601594176e-06,-1.7139356042644403e-05,-5.509078483862807e-06,1.1047364909939961e-06
-6.209786996594437e-07,-1.8629361077940345e-06,-9.314680803441197e-06,-1.738740470124279e-05,-5.588808402723401e-06,1.1207471647765178e-06
-6.29837224615981e-07,-1.8895116829169605e-06,-9.44755868665523e-06,-1.7635443431943342e-05,-5.668535130371999e-06,1.1367578385590394e-06
-6.386953950028293e-07,-1.916086194334397e-06,-9.580431251449147e-06,-1.788347223514338e-05,-5.74825866693633e-06,1.152768512341561e-06
-6.47553210834181e-07,-1.94265964208892e-06,-9.71329849803581e-06,-1.8131491111240233e-05,-5.827979012544113e-06,1.1687791861240827e-06
-6.564106721242264e-07,-1.9692320262231018e-06,-9.84616042662808e-06,-1.8379500060631204e-05,-5.907696167323065e-06,1.1847898599066046e-06
-6.65267778887157e-07,-1.995803346779516e-06,-9.979017037438792e-06,-1.8627499083713582e-05,-5.9874101314009e-06,1.2008005336891262e-06
-6.74124531137163e-07,-2.0223736038007303e-06,-1.0111868330680792e-05,-1.8875488180884634e-05,-6.067120904905322e-06,1.2168112074716479e-06
-6.829809288884336e-07,-2.048942797329316e-06,-1.0244714306566913e-05,-1.9123467352541622e-05,-6.146828487964037e-06,1.2328218812541695e-06
-6.918369721551584e-07,-2.0755109274078385e-06,-1.0377554965309968e-05,-1.937143659908178e-05,-6.226532880704733e-06,1.2488325550366912e-06
-7.006926609515253e-07,-2.1020779940788623e-06,-1.0510390307122772e-05,-1.961939592090234e-05,-6.306234083255112e-06,1.2648432288192128e-06
-7.095479952917229e-07,-2.128643997384953e-06,-1.0643220332218134e-05,-1.9867345318400503e-05,-6.385932095742854e-06,1.2808539026017345e-06
-7.184029751899383e-07,-2.1552089373686697e-06,-1.0776045040808846e-05,-2.011528479197346e-05,-6.4656269182956425e-06,1.2968645763842563e-06
-7.27257600660358e-07,-2.181772814072573e-06,-1.0908864433107692e-05,-2.0363214342018396e-05,-6.545318551041154e-06,1.312875250166778e-06
-7.361118717171688e-07,-2.2083356275392223e-06,-1.1041678509327455e-05,-2.0611133968932457e-05,-6.6250069941070555e-06,1.3288859239492996e-06
-7.449657883745559e-07,-2.234897377811174e-06,-1.1174487269680903e-05,-2.08590436731128e-05,-6.704692247621017e-06,1.3448965977318213e-06
-7.53819350646705e-07,-2.261458064930982e-06,-1.1307290714380798e-05,-2.110694345495655e-05,-6.784374311710698e-06,1.360907271514343e-06
-7.626725585477997e-07,-2.2880176889412007e-06,-1.1440088843639894e-05,-2.1354833314860826e-05,-6.864053186503754e-06,1.3769179452968646e-06
-7.715254120920246e-07,-2.3145762498843803e-06,-1.1572881657670934e-05,-2.160271325322272e-05,-6.943728872127833e-06,1.3929286190793865e-06
-7.803779112935633e-07,-2.341133747803072e-06,-1.1705669156686652e-05,-2.18505832704393e-05,-7.023401368710587e-06,1.408939292861908e-06
-7.892300561665982e-07,-2.3676901827398223e-06,-1.1838451340899778e-05,-2.2098443366907652e-05,-7.10307067637965e-06,1.4249499666444298e-06
-7.980818467253115e-07,-2.3942455547371784e-06,-1.197122821052303e-05,-2.2346293543024817e-05,-7.1827367952626594e-06,1.4409606404269514e-06
-8.069332829838849e-07,-2.420799863837685e-06,-1.210399976576912e-05,-2.259413379918782e-05,-7.262399725487245e-06,1.456971314209473e-06
-8.157843649565003e-07,-2.4473531100838847e-06,-1.223676600685075e-05,-2.2841964135793697e-05,-7.342059467181035e-06,1.4729819879919947e-06
-8.246350926573374e-07,-2.4739052935183183e-06,-1.236952693398061e-05,-2.3089784553239434e-05,-7.421716020471645e-06,1.4889926617745166e-06
-8.334854661005762e-07,-2.5004564141835276e-06,-1.2502282547371386e-05,-2.3337595051922016e-05,-7.50136938548669e-06,1.5050033355570382e-06
-8.423354853003967e-07,-2.5270064721220476e-06,-1.2635032847235758e-05,-2.3585395632238425e-05,-7.581019562353782e-06,1.5210140093395599e-06
-8.511851502709774e-07,-2.5535554673764167e-06,-1.2767777833786393e-05,-2.3833186294585614e-05,-7.660666551200524e-06,1.5370246831220815e-06
-8.600344610264966e-07,-2.5801033999891674e-06,-1.2900517507235949e-05,-2.4080967039360495e-05,-7.740310352154519e-06,1.5530353569046032e-06
-8.688834175811321e-07,-2.6066502700028344e-06,-1.3033251867797073e-05,-2.4328737866960025e-05,-7.819950965343356e-06,1.5690460306871248e-06
-8.77732019949061e-07,-2.633196077459946e-06,-1.3165980915682409e-05,-2.45764987777811e-05,-7.899588390894625e-06,1.5850567044696465e-06
-8.865802681444599e-07,-2.659740822403035e-06,-1.3298704651104594e-05,-2.4824249772220598e-05,-7.979222628935916e-06,1.6010673782521683e-06
-8.95428162181505e-07,-2.6862845048746264e-06,-1.3431423074276256e-05,-2.50719908506754e-05,-8.058853679594801e-06,1.61707805203469e-06
-9.042757020743713e-07,-2.7128271249172476e-06,-1.356413618541e-05,-2.5319722013542374e-05,-8.138481542998858e-06,1.6330887258172116e-06
-9.131228878372342e-07,-2.7393686825734215e-06,-1.369684398471845e-05,-2.5567443261218343e-05,-8.218106219275654e-06,1.6490993995997333e-06
-9.219697194842677e-07,-2.7659091778856723e-06,-1.3829546472414194e-05,-2.5815154594100155e-05,-8.297727708552755e-06,1.665110073382255e-06
-9.308161970296456e-07,-2.792448610896519e-06,-1.396224364870983e-05,-2.6062856012584613e-05,-8.377346010957716e-06,1.6811207471647766e-06
-9.396623204875411e-07,-2.818986981648482e-06,-1.4094935513817933e-05,-2.6310547517068508e-05,-8.45696112661809e-06,1.6971314209472984e-06
-9.48508089872127e-07,-2.845524290184078e-06,-1.422762206795108e-05,-2.6558229107948625e-05,-8.53657305566143e-06,1.71314209472982e-06
-9.573535051975752e-07,-2.872060536545824e-06,-1.4360303311321846e-05,-2.6805900785621717e-05,-8.616181798215278e-06,1.7291527685123417e-06
-9.661985664780568e-07,-2.8985957207762322e-06,-1.4492979244142774e-05,-2.705356255048454e-05,-8.69578735440717e-06,1.7451634422948634e-06
-9.750432737277438e-07,-2.925129842917816e-06,-1.4625649866626427e-05,-2.730121440293382e-05,-8.775389724364644e-06,1.761174116077385e-06
-9.83887626960805e-07,-2.951662903013086e-06,-1.4758315178985334e-05,-2.754885634336629e-05,-8.854988908215219e-06,1.7771847898599067e-06
-9.927316261914117e-07,-2.978194901104551e-06,-1.4890975181432027e-05,-2.7796488372178628e-05,-8.934584906086426e-06,1.7931954636424285e-06
-1.0015752714337322e-06,-3.0047258372347186e-06,-1.502362987417903e-05,-2.8044110489767527e-05,-9.01417771810578e-06,1.8092061374249502e-06
-1.0104185627019352e-06,-3.0312557114460925e-06,-1.5156279257438871e-05,-2.8291722696529652e-05,-9.093767344400792e-06,1.8252168112074718e-06
-1.0192615000101892e-06,-3.0577845237811783e-06,-1.5288923331424034e-05,-2.8539324992861665e-05,-9.173353785098971e-06,1.8412274849899935e-06
-1.028104083372661e-06,-3.084312274282478e-06,-1.5421562096347034e-05,-2.8786917379160184e-05,-9.252937040327822e-06,1.8572381587725151e-06
-1.0369463128035182e-06,-3.1108389629924914e-06,-1.555419555242035e-05,-2.903449985582185e-05,-9.33251711021484e-06,1.8732488325550368e-06
-1.0457881883169273e-06,-3.137364589953717e-06,-1.568682369985647e-05,-2.928207242324325e-05,-9.412093994887517e-06,1.8892595063375584e-06
-1.0546297099270535e-06,-3.1638891552086535e-06,-1.5819446538867865e-05,-2.9529635081820992e-05,-9.491667694473339e-06,1.9052701801200803e-06
-1.0634708776480626e-06,-3.1904126587997943e-06,-1.595206406966699e-05,-2.9777187831951635e-05,-9.571238209099786e-06,1.9212808539026017e-06
-1.072311691494119e-06,-3.216935100769634e-06,-1.608467629246631e-05,-3.002473067403174e-05,-9.650805538894346e-06,1.9372915276851234e-06
-1.0811521514793869e-06,-3.2434564811606635e-06,-1.6217283207478272e-05,-3.0272263608457834e-05,-9.73036968398448e-06,1.9533022014676455e-06
-1.089992257618029e-06,-3.269976800015374e-06,-1.63498848149153e-05,-3.0519786635626474e-05,-9.809930644497659e-06,1.969312875250167e-06
-1.0988320099242096e-06,-3.2964960573762543e-06,-1.6482481114989847e-05,-3.076729975593413e-05,-9.889488420561341e-06,1.9853235490326888e-06
-1.1076714084120907e-06,-3.323014253285789e-06,-1.6615072107914318e-05,-3.101480296977732e-05,-9.969043012302986e-06,2.0013342228152104e-06
-1.1165104530958337e-06,-3.349531387786466e-06,-1.674765779390113e-05,-3.126229627755253e-05,-1.0048594419850045e-05,2.017344896597732e-06
-1.1253491439896001e-06,-3.376047460920768e-06,-1.6880238173162685e-05,-3.15097796796562e-05,-1.0128142643329965e-05,2.0333555703802537e-06
-1.134187481107551e-06,-3.4025624727311763e-06,-1.701281324591138e-05,-3.175725317648479e-05,-1.0207687682870185e-05,2.0493662441627753e-06
-1.1430254644638462e-06,-3.42907642326017e-06,-1.7145383012359604e-05,-3.200471676843471e-05,-1.0287229538598142e-05,2.065376917945297e-06
-1.1518630940726452e-06,-3.4555893125502273e-06,-1.7277947472719724e-05,-3.2252170455902406e-05,-1.036676821064127e-05,2.0813875917278186e-06
-1.1607003699481072e-06,-3.4821011406438268e-06,-1.741050662720413e-05,-3.249961423928426e-05,-1.0446303699126993e-05,2.0973982655103403e-06
-1.1695372921043904e-06,-3.508611907583442e-06,-1.7543060476025173e-05,-3.274704811897665e-05,-1.0525836004182725e-05,2.113408939292862e-06
-1.1783738605556528e-06,-3.535121613411546e-06,-1.7675609019395207e-05,-3.299447209537594e-05,-1.0605365125935896e-05,2.1294196130753836e-06
-1.187210075316052e-06,-3.5616302581706117e-06,-1.7808152257526573e-05,-3.3241886168878494e-05,-1.0684891064513904e-05,2.1454302868579052e-06
-1.1960459363997441e-06,-3.5881378419031065e-06,-1.794069019063161e-05,-3.3489290339880634e-05,-1.0764413820044159e-05,2.1614409606404273e-06
-1.2048814438208861e-06,-3.6146443646515006e-06,-1.8073222818922653e-05,-3.373668460877869e-05,-1.084393339265406e-05,2.177451634422949e-06
-1.2137165975936325e-06,-3.641149826458259e-06,-1.8205750142612008e-05,-3.398406897596896e-05,-1.092344978247101e-05,2.1934623082054706e-06
-1.2225513977321396e-06,-3.667654227365848e-06,-1.8338272161911998e-05,-3.423144344184774e-05,-1.1002962989622388e-05,2.2094729819879923e-06
-1.231385844250561e-06,-3.6941575674167293e-06,-1.8470788877034912e-05,-3.447880800681127e-05,-1.1082473014235587e-05,2.225483655770514e-06
-1.2402199371630513e-06,-3.720659846653365e-06,-1.8603300288193052e-05,-3.472616267125585e-05,-1.1161979856437981e-05,2.2414943295530356e-06
-1.2490536764837625e-06,-3.7471610651182136e-06,-1.8735806395598702e-05,-3.497350743557769e-05,-1.124148351635695e-05,2.2575050033355572e-06
-1.257887062226849e-06,-3.7736612228537335e-06,-1.886830719946414e-05,-3.522084230017303e-05,-1.1320983994119863e-05,2.273515677118079e-06
-1.266720094406462e-06,-3.8001603199023813e-06,-1.9000802700001633e-05,-3.546816726543805e-05,-1.1400481289854083e-05,2.2895263509006005e-06
-1.275552773036754e-06,-3.82665835630661e-06,-1.913329289742344e-05,-3.5715482331768987e-05,-1.147997540368697e-05,2.305537024683122e-06
-1.284385098131875e-06,-3.853155332108875e-06,-1.926577779194181e-05,-3.5962787499561985e-05,-1.1559466335745878e-05,2.321547698465644e-06
-1.2932170697059763e-06,-3.8796512473516256e-06,-1.939825738376899e-05,-3.6210082769213196e-05,-1.163895408615816e-05,2.3375583722481655e-06
-1.3020486877732073e-06,-3.9061461020773116e-06,-1.953073167311722e-05,-3.645736814111881e-05,-1.1718438655051156e-05,2.353569046030687e-06
-1.3108799523477178e-06,-3.9326398963283796e-06,-1.9663200660198707e-05,-3.670464361567489e-05,-1.179792004255221e-05,2.369579719813209e-06
-1.3197108634436563e-06,-3.959132630147278e-06,-1.9795664345225685e-05,-3.695190919327761e-05,-1.187739824878865e-05,2.385590393595731e-06
-1.3285414210751715e-06,-3.98562430357645e-06,-1.9928122728410357e-05,-3.7199164874323044e-05,-1.1956873273887814e-05,2.4016010673782525e-06
-1.3373716252564108e-06,-4.012114916658338e-06,-2.0060575809964916e-05,-3.7446410659207256e-05,-1.2036345117977014e-05,2.417611741160774e-06
-1.346201476001521e-06,-4.0386044694353815e-06,-2.0193023590101567e-05,-3.769364654832634e-05,-1.2115813781183577e-05,2.4336224149432958e-06
-1.3550309733246493e-06,-4.065092961950023e-06,-2.032546606903249e-05,-3.794087254207633e-05,-1.2195279263634815e-05,2.4496330887258174e-06
-1.3638601172399408e-06,-4.091580394244697e-06,-2.0457903246969855e-05,-3.8188088640853264e-05,-1.2274741565458038e-05,2.465643762508339e-06
-1.3726889077615418e-06,-4.118066766361842e-06,-2.0590335124125825e-05,-3.843529484505315e-05,-1.2354200686780549e-05,2.4816544362908607e-06
-1.3815173449035966e-06,-4.1445520783438896e-06,-2.072276170071257e-05,-3.868249115507199e-05,-1.2433656627729643e-05,2.4976651100733824e-06
-1.3903454286802501e-06,-4.1710363302332735e-06,-2.085518297694223e-05,-3.892967757130579e-05,-1.2513109388432623e-05,2.513675783855904e-06
-1.3991731591056454e-06,-4.197519522072423e-06,-2.0987598953026944e-05,-3.91768540941505e-05,-1.2592558969016761e-05,2.5296864576384257e-06
-1.4080005361939262e-06,-4.224001653903769e-06,-2.112000962917885e-05,-3.942402072400208e-05,-1.2672005369609357e-05,2.5456971314209473e-06
-1.4168275599592342e-06,-4.250482725769738e-06,-2.1252415005610073e-05,-3.967117746125648e-05,-1.2751448590337679e-05,2.561707805203469e-06
-1.4256542304157123e-06,-4.276962737712757e-06,-2.1384815082532725e-05,-3.99183243063096e-05,-1.2830888631329e-05,2.577718478985991e-06
-1.4344805475775008e-06,-4.303441689775247e-06,-2.1517209860158918e-05,-4.016546125955736e-05,-1.2910325492710598e-05,2.5937291527685127e-06
-1.4433065114587418e-06,-4.329919581999634e-06,-2.1649599338700734e-05,-4.041258832139566e-05,-1.2989759174609723e-05,2.6097398265510343e-06
-1.4521321220735753e-06,-4.3563964144283355e-06,-2.1781983518370282e-05,-4.065970549222037e-05,-1.306918967715364e-05,2.625750500333556e-06
-1.4609573794361408e-06,-4.382872187103771e-06,-2.1914362399379637e-05,-4.0906812772427334e-05,-1.3148617000469601e-05,2.6417611741160776e-06
-1.4697822835605777e-06,-4.409346900068357e-06,-2.204673598194087e-05,-4.115391016241242e-05,-1.3228041144684852e-05,2.6577718478985993e-06
-1.4786068344610245e-06,-4.43582055336451e-06,-2.2179104266266044e-05,-4.1400997662571435e-05,-1.3307462109926639e-05,2.673782521681121e-06
-1.4874310321516196e-06,-4.462293147034645e-06,-2.231146725256722e-05,-4.164807527330019e-05,-1.338687989632219e-05,2.6897931954636426e-06
-1.4962548766464998e-06,-4.488764681121172e-06,-2.2443824941056436e-05,-4.189514299499449e-05,-1.3466294503998748e-05,2.7058038692461642e-06
-1.5050783679598022e-06,-4.5152351556665e-06,-2.257617733194574e-05,-4.214220082805013e-05,-1.3545705933083538e-05,2.721814543028686e-06
-1.513901506105664e-06,-4.541704570713042e-06,-2.2708524425447167e-05,-4.238924877286285e-05,-1.3625114183703776e-05,2.7378252168112075e-06
-1.52272429109822e-06,-4.5681729263032005e-06,-2.2840866221772725e-05,-4.2636286829828406e-05,-1.3704519255986685e-05,2.753835890593729e-06
-1.531546722951606e-06,-4.594640222479384e-06,-2.297320272113443e-05,-4.288331499934253e-05,-1.3783921150059474e-05,2.7698465643762513e-06
-1.5403688016799565e-06,-4.621106459283994e-06,-2.3105533923744294e-05,-4.313033328180094e-05,-1.386331986604935e-05,2.785857238158773e-06
-1.5491905272974053e-06,-4.647571636759434e-06,-2.3237859829814314e-05,-4.337734167759934e-05,-1.3942715404083517e-05,2.8018679119412946e-06
-1.5580118998180858e-06,-4.674035754948105e-06,-2.3370180439556473e-05,-4.362434018713341e-05,-1.402210776428917e-05,2.817878585723816e-06
-1.566832919256132e-06,-4.700498813892402e-06,-2.350249575318275e-05,-4.3871328810798814e-05,-1.41014969467935e-05,2.833889259506338e-06
-1.5756535856256752e-06,-4.726960813634722e-06,-2.3634805770905122e-05,-4.411830754899123e-05,-1.4180882951723693e-05,2.8498999332888595e-06
-1.5844738989408482e-06,-4.753421754217463e-06,-2.3767110492935542e-05,-4.4365276402106274e-05,-1.4260265779206932e-05,2.865910607071381e-06
-1.593293859215781e-06,-4.779881635683019e-06,-2.3899409919485975e-05,-4.4612235370539566e-05,-1.4339645429370398e-05,2.881921280853903e-06
-1.6021134664646054e-06,-4.806340458073777e-06,-2.4031704050768363e-05,-4.485918445468673e-05,-1.4419021902341256e-05,2.8979319546364245e-06
-1.6109327207014513e-06,-4.832798221432131e-06,-2.4163992886994633e-05,-4.510612365494333e-05,-1.4498395198246667e-05,2.913942628418946e-06
-1.6197516219404476e-06,-4.8592549258004665e-06,-2.4296276428376726e-05,-4.535305297170495e-05,-1.4577765317213802e-05,2.9299533022014678e-06
-1.6285701701957243e-06,-4.885710571221172e-06,-2.4428554675126563e-05,-4.559997240536719e-05,-1.4657132259369816e-05,2.9459639759839894e-06
-1.6373883654814095e-06,-4.912165157736632e-06,-2.456082762745604e-05,-4.584688195632551e-05,-1.4736496024841848e-05,2.961974649766511e-06
-1.6462062078116303e-06,-4.938618685389231e-06,-2.4693095285577082e-05,-4.6093781624975505e-05,-1.4815856613757061e-05,2.977985323549033e-06
-1.6550236972005155e-06,-4.965071154221348e-06,-2.4825357649701572e-05,-4.6340671411712665e-05,-1.4895214026242581e-05,2.9939959973315548e-06
-1.6638408336621903e-06,-4.991522564275363e-06,-2.4957614720041395e-05,-4.658755131693246e-05,-1.4974568262425552e-05,3.0100066711140764e-06
-1.6726576172107816e-06,-5.017972915593657e-06,-2.508986649680843e-05,-4.6834421341030424e-05,-1.5053919322433099e-05,3.026017344896598e-06
-1.6814740478604153e-06,-5.044422208218603e-06,-2.522211298021454e-05,-4.708128148440196e-05,-1.5133267206392354e-05,3.0420280186791197e-06
-1.6902901256252162e-06,-5.070870442192579e-06,-2.5354354170471594e-05,-4.7328131747442564e-05,-1.5212611914430433e-05,3.0580386924616414e-06
-1.6991058505193083e-06,-5.097317617557953e-06,-2.548659006779145e-05,-4.7574972130547646e-05,-1.529195344667445e-05,3.074049366244163e-06
-1.7079212225568163e-06,-5.123763734357101e-06,-2.5618820672385945e-05,-4.782180263411263e-05,-1.537129180325152e-05,3.0900600400266847e-06
-1.7167362417518625e-06,-5.150208792632391e-06,-2.5751045984466917e-05,-4.80686232585329e-05,-1.5450626984288746e-05,3.1060707138092063e-06
-1.725550908118571e-06,-5.176652792426191e-06,-2.5883266004246187e-05,-4.831543400420386e-05,-1.5529958989913227e-05,3.122081387591728e-06
-1.7343652216710633e-06,-5.2030957337808685e-06,-2.601548073193557e-05,-4.856223487152086e-05,-1.5609287820252057e-05,3.1380920613742496e-06
-1.7431791824234607e-06,-5.229537616738784e-06,-2.614769016774689e-05,-4.8809025860879274e-05,-1.5688613475432325e-05,3.1541027351567713e-06
-1.751992790389885e-06,-5.2559784413423065e-06,-2.627989431189194e-05,-4.9055806972674424e-05,-1.5767935955581125e-05,3.170113408939293e-06
-1.7608060455844565e-06,-5.28241820763379e-06,-2.6412093164582515e-05,-4.9302578207301615e-05,-1.584725526082552e-05,3.186124082721815e-06
-1.7696189480212951e-06,-5.308856915655601e-06,-2.654428672603039e-05,-4.95493395651562e-05,-1.59265713912926e-05,3.2021347565043366e-06
-1.77843149771452e-06,-5.335294565450091e-06,-2.667647499644735e-05,-4.979609104663343e-05,-1.600588434710942e-05,3.2181454302868583e-06
-1.7872436946782501e-06,-5.361731157059619e-06,-2.6808657976045164e-05,-5.0042832652128574e-05,-1.6085194128403066e-05,3.23415610406938e-06
